departamento,municipio,año,periodo,areaSembradaHa,areaCosechadaHa,produccionT,cicloDeCultivo
VALLE DEL CAUCA,PRADERA,2010,2010,398,370,211,PERMANENTE
VALLE DEL CAUCA,YUMBO,2010,2010,349,349,209,PERMANENTE
VALLE DEL CAUCA,ANDALUCIA,2010,2010,312,184,294,PERMANENTE
VALLE DEL CAUCA,PALMIRA,2010,2010,279,275,275,PERMANENTE
VALLE DEL CAUCA,EL CERRITO,2010,2010,156,150,90,PERMANENTE
ANTIOQUIA,CIUDAD BOLIVAR,2011,2011,10528,7214,8657,PERMANENTE
ANTIOQUIA,ANDES,2011,2011,9800,5490,7137,PERMANENTE
ANTIOQUIA,SALGAR,2011,2011,6992,5819,6000,PERMANENTE
ANTIOQUIA,BETANIA,2011,2011,6796,6396,7995,PERMANENTE
ANTIOQUIA,CONCORDIA,2011,2011,6788,4459,7803,PERMANENTE
ANTIOQUIA,BETULIA,2011,2011,5760,5172,10344,PERMANENTE
ANTIOQUIA,ABEJORRAL,2011,2011,3959,3290,1500,PERMANENTE
ANTIOQUIA,SONSON,2011,2011,3398,2698,2968,PERMANENTE
ANTIOQUIA,ITUANGO,2011,2011,3178,2809,2700,PERMANENTE
ANTIOQUIA,NARIÑO,2011,2011,2949,2868,3100,PERMANENTE
ANTIOQUIA,TAMESIS,2011,2011,2833,2480,3224,PERMANENTE
ANTIOQUIA,CAÑASGORDAS,2011,2011,2687,2000,1300,PERMANENTE
ANTIOQUIA,SANTA BARBARA,2011,2011,2684,2005,3008,PERMANENTE
ANTIOQUIA,FREDONIA,2011,2011,2313,2030,2061,PERMANENTE
ANTIOQUIA,ARGELIA,2011,2011,2050,1600,900,PERMANENTE
ANTIOQUIA,SAN CARLOS,2011,2011,2047,1695,1500,PERMANENTE
ANTIOQUIA,DABEIBA,2011,2011,2044,1884,1319,PERMANENTE
ANTIOQUIA,EBEJICO,2011,2011,2000,1800,1150,PERMANENTE
ANTIOQUIA,JERICO,2011,2011,1942,1644,2050,PERMANENTE
ANTIOQUIA,AMALFI,2011,2011,1926,1454,1308,PERMANENTE
ANTIOQUIA,YOLOMBO,2011,2011,1912,1805,1805,PERMANENTE
ANTIOQUIA,MONTEBELLO,2011,2011,1910,1300,1400,PERMANENTE
ANTIOQUIA,JARDIN,2011,2011,1856,790,1264,PERMANENTE
ANTIOQUIA,SANTAFE DE ANTIOQUIA,2011,2011,1800,1600,1700,PERMANENTE
ANTIOQUIA,SABANALARGA,2011,2011,1788,490,500,PERMANENTE
ANTIOQUIA,PUEBLO RICO,2011,2011,1620,1405,1456,PERMANENTE
ANTIOQUIA,LIBORINA,2011,2011,1554,1350,1100,PERMANENTE
ANTIOQUIA,ANZA,2011,2011,1540,904,407,PERMANENTE
ANTIOQUIA,CARAMANTA,2011,2011,1500,1000,825,PERMANENTE
ANTIOQUIA,BARBOSA,2011,2011,1464,1310,1620,PERMANENTE
ANTIOQUIA,SANTO DOMINGO,2011,2011,1407,1233,1233,PERMANENTE
ANTIOQUIA,CAICEDO,2011,2011,1391,1130,920,PERMANENTE
ANTIOQUIA,ANGOSTURA,2011,2011,1355,1100,1380,PERMANENTE
ANTIOQUIA,PEQUE,2011,2011,1304,1007,1148,PERMANENTE
ANTIOQUIA,SAN RAFAEL,2011,2011,1274,892,468,PERMANENTE
ANTIOQUIA,URAMITA,2011,2011,1271,1000,700,PERMANENTE
ANTIOQUIA,URRAO,2011,2011,1255,1014,1036,PERMANENTE
ANTIOQUIA,HELICONIA,2011,2011,1245,1065,900,PERMANENTE
ANTIOQUIA,SAN ROQUE,2011,2011,1153,775,746,PERMANENTE
ANTIOQUIA,COCORNA,2011,2011,1132,1022,613,PERMANENTE
ANTIOQUIA,MEDELLIN,2011,2011,1081,1058,846,PERMANENTE
ANTIOQUIA,BURITICA,2011,2011,1073,142,199,PERMANENTE
ANTIOQUIA,SOPETRAN,2011,2011,1020,915,1281,PERMANENTE
ANTIOQUIA,TARSO,2011,2011,1020,835,1002,PERMANENTE
ANTIOQUIA,FRONTINO,2011,2011,990,822,617,PERMANENTE
ANTIOQUIA,TOLEDO,2011,2011,981,878,800,PERMANENTE
ANTIOQUIA,SAN ANDRES,2011,2011,966,755,664,PERMANENTE
ANTIOQUIA,GRANADA,2011,2011,962,942,236,PERMANENTE
ANTIOQUIA,GOMEZ PLATA,2011,2011,810,650,610,PERMANENTE
ANTIOQUIA,ARMENIA,2011,2011,800,650,620,PERMANENTE
ANTIOQUIA,GIRALDO,2011,2011,765,713,520,PERMANENTE
ANTIOQUIA,TITIRIBI,2011,2011,717,464,417,PERMANENTE
ANTIOQUIA,ALEJANDRIA,2011,2011,709,640,768,PERMANENTE
ANTIOQUIA,VENECIA,2011,2011,702,553,840,PERMANENTE
ANTIOQUIA,SANTA ROSA DE OSOS,2011,2011,700,250,300,PERMANENTE
ANTIOQUIA,HISPANIA,2011,2011,673,376,363,PERMANENTE
ANTIOQUIA,BRICEÑO,2011,2011,662,542,526,PERMANENTE
ANTIOQUIA,AMAGA,2011,2011,656,635,953,PERMANENTE
ANTIOQUIA,ANGELOPOLIS,2011,2011,635,615,308,PERMANENTE
ANTIOQUIA,SAN JERONIMO,2011,2011,620,520,440,PERMANENTE
ANTIOQUIA,PEÑOL,2011,2011,593,349,290,PERMANENTE
ANTIOQUIA,GUADALUPE,2011,2011,540,415,420,PERMANENTE
ANTIOQUIA,VEGACHI,2011,2011,520,509,356,PERMANENTE
ANTIOQUIA,VALPARAISO,2011,2011,514,436,524,PERMANENTE
ANTIOQUIA,LA CEJA,2011,2011,450,420,400,PERMANENTE
ANTIOQUIA,SAN FRANCISCO,2011,2011,397,370,310,PERMANENTE
ANTIOQUIA,OLAYA,2011,2011,370,293,275,PERMANENTE
ANTIOQUIA,SAN LUIS,2011,2011,370,325,170,PERMANENTE
ANTIOQUIA,GIRARDOTA,2011,2011,363,351,351,PERMANENTE
ANTIOQUIA,YARUMAL,2011,2011,359,249,312,PERMANENTE
ANTIOQUIA,ANORI,2011,2011,359,244,268,PERMANENTE
ANTIOQUIA,YALI,2011,2011,331,263,132,PERMANENTE
ANTIOQUIA,CARMEN DE VIBORAL,2011,2011,305,190,140,PERMANENTE
ANTIOQUIA,MACEO,2011,2011,293,283,160,PERMANENTE
ANTIOQUIA,RETIRO,2011,2011,274,189,220,PERMANENTE
ANTIOQUIA,CAMPAMENTO,2011,2011,250,194,194,PERMANENTE
ANTIOQUIA,CISNEROS,2011,2011,240,210,115,PERMANENTE
ANTIOQUIA,CALDAS,2011,2011,236,198,238,PERMANENTE
ANTIOQUIA,BELLO,2011,2011,211,208,187,PERMANENTE
ANTIOQUIA,DON MATIAS,2011,2011,197,156,137,PERMANENTE
ANTIOQUIA,CONCEPCION,2011,2011,148,107,134,PERMANENTE
ANTIOQUIA,ABRIAQUI,2011,2011,148,115,96,PERMANENTE
ANTIOQUIA,SABANETA,2011,2011,145,130,98,PERMANENTE
ANTIOQUIA,COPACABANA,2011,2011,142,90,63,PERMANENTE
ANTIOQUIA,LA ESTRELLA,2011,2011,70,70,60,PERMANENTE
ANTIOQUIA,CARACOLI,2011,2011,55,15,10,PERMANENTE
ANTIOQUIA,GUATAPE,2011,2011,50,45,30,PERMANENTE
ANTIOQUIA,VALDIVIA,2011,2011,36,30,11,PERMANENTE
ANTIOQUIA,MARINILLA,2011,2011,20,15,15,PERMANENTE
ARAUCA,TAME,2011,2011,70,10,12,PERMANENTE
BOLIVAR,SANTA ROSA DEL SUR,2011,2011,1030,850,510,PERMANENTE
BOYACA,MONIQUIRA,2011,2011,2494,1645,1100,PERMANENTE
BOYACA,ZETAQUIRA,2011,2011,983,827,520,PERMANENTE
BOYACA,MIRAFLORES,2011,2011,824,742,568,PERMANENTE
BOYACA,SAN JOSE DE PARE,2011,2011,740,570,456,PERMANENTE
BOYACA,TOGUI,2011,2011,686,656,555,PERMANENTE
BOYACA,CHITARAQUE,2011,2011,548,476,428,PERMANENTE
BOYACA,BERBEO,2011,2011,531,430,374,PERMANENTE
BOYACA,PAUNA,2011,2011,450,369,185,PERMANENTE
BOYACA,GUAYATA,2011,2011,438,380,190,PERMANENTE
BOYACA,BRICEÑO,2011,2011,410,390,59,PERMANENTE
BOYACA,COPER,2011,2011,359,320,192,PERMANENTE
BOYACA,LABRANZAGRANDE,2011,2011,347,50,30,PERMANENTE
BOYACA,BUENAVISTA,2011,2011,290,212,85,PERMANENTE
BOYACA,MARIPI,2011,2011,217,197,99,PERMANENTE
BOYACA,PAYA,2011,2011,213,140,90,PERMANENTE
BOYACA,PISBA,2011,2011,213,140,110,PERMANENTE
BOYACA,PAEZ,2011,2011,188,111,78,PERMANENTE
BOYACA,SAN EDUARDO,2011,2011,168,11,8,PERMANENTE
BOYACA,UMBITA,2011,2011,150,30,24,PERMANENTE
BOYACA,SAN PABLO DE BORBUR,2011,2011,135,92,55,PERMANENTE
BOYACA,CAMPOHERMOSO,2011,2011,110,88,53,PERMANENTE
BOYACA,MACANAL,2011,2011,108,88,40,PERMANENTE
BOYACA,OTANCHE,2011,2011,103,40,32,PERMANENTE
BOYACA,SAN MATEO,2011,2011,90,90,71,PERMANENTE
BOYACA,SANTANA,2011,2011,75,35,36,PERMANENTE
BOYACA,PACHAVITA,2011,2011,66,50,20,PERMANENTE
BOYACA,RONDON,2011,2011,61,21,17,PERMANENTE
BOYACA,CHINAVITA,2011,2011,59,21,17,PERMANENTE
BOYACA,TENZA,2011,2011,57,52,42,PERMANENTE
BOYACA,GARAGOA,2011,2011,44,30,18,PERMANENTE
BOYACA,SOCOTA,2011,2011,40,23,19,PERMANENTE
BOYACA,SOMONDOCO,2011,2011,36,25,10,PERMANENTE
BOYACA,QUIPAMA,2011,2011,35,23,18,PERMANENTE
BOYACA,TUNUNGUA,2011,2011,30,15,8,PERMANENTE
BOYACA,SUTATENZA,2011,2011,18,12,8,PERMANENTE
BOYACA,SANTA SOFIA,2011,2011,14,6,5,PERMANENTE
BOYACA,MUZO,2011,2011,14,10,7,PERMANENTE
BOYACA,MONGUA,2011,2011,13,0,0,PERMANENTE
BOYACA,ALMEIDA,2011,2011,11,6,2,PERMANENTE
BOYACA,GUACAMAYAS,2011,2011,11,4,4,PERMANENTE
BOYACA,SUSACON,2011,2011,8,6,6,PERMANENTE
BOYACA,SANTA MARIA,2011,2011,8,6,4,PERMANENTE
BOYACA,LA VICTORIA,2011,2011,2,2,3,PERMANENTE
BOYACA,CHIVOR,2011,2011,1,1,0,PERMANENTE
CALDAS,MANIZALES,2011,2011,7592,6482,12121,PERMANENTE
CALDAS,ANSERMA,2011,2011,6781,5254,5910,PERMANENTE
CALDAS,PENSILVANIA,2011,2011,5753,4933,3700,PERMANENTE
CALDAS,CHINCHINA,2011,2011,4906,4022,5631,PERMANENTE
CALDAS,AGUADAS,2011,2011,4584,3939,3939,PERMANENTE
CALDAS,SAMANA,2011,2011,4466,4104,4104,PERMANENTE
CALDAS,MARQUETALIA,2011,2011,4283,3915,3132,PERMANENTE
CALDAS,PALESTINA,2011,2011,4235,2116,4232,PERMANENTE
CALDAS,PACORA,2011,2011,4059,3419,3761,PERMANENTE
CALDAS,MANZANARES,2011,2011,3918,3218,4023,PERMANENTE
CALDAS,NEIRA,2011,2011,3796,2515,3270,PERMANENTE
CALDAS,RIOSUCIO,2011,2011,3504,3244,3893,PERMANENTE
CALDAS,BELALCAZAR,2011,2011,3329,2453,2453,PERMANENTE
CALDAS,RISARALDA,2011,2011,3214,2314,3182,PERMANENTE
CALDAS,SALAMINA,2011,2011,2883,2363,2529,PERMANENTE
CALDAS,FILADELFIA,2011,2011,2524,2343,2025,PERMANENTE
CALDAS,ARANZAZU,2011,2011,2269,1891,1512,PERMANENTE
CALDAS,SAN JOSE,2011,2011,2059,1908,2156,PERMANENTE
CALDAS,SUPIA,2011,2011,1897,1741,2393,PERMANENTE
CALDAS,VILLAMARIA,2011,2011,1735,1585,2219,PERMANENTE
CALDAS,LA MERCED,2011,2011,1133,942,848,PERMANENTE
CALDAS,MARMATO,2011,2011,699,649,727,PERMANENTE
CALDAS,VITERBO,2011,2011,643,534,668,PERMANENTE
CALDAS,VICTORIA,2011,2011,256,246,197,PERMANENTE
CALDAS,MARULANDA,2011,2011,234,202,182,PERMANENTE
CAQUETA,PUERTO RICO,2011,2011,1224,1021,817,PERMANENTE
CAQUETA,SAN VICENTE DEL CAGUAN,2011,2011,742,730,730,PERMANENTE
CAQUETA,FLORENCIA,2011,2011,687,480,384,PERMANENTE
CAQUETA,EL PAUJIL,2011,2011,356,176,194,PERMANENTE
CAQUETA,MONTAÑITA,2011,2011,230,170,170,PERMANENTE
CAQUETA,EL DONCELLO,2011,2011,182,182,182,PERMANENTE
CAQUETA,BELEN DE LOS ANDAQUIES,2011,2011,50,23,23,PERMANENTE
CAQUETA,SAN JOSE DEL FRAGUA,2011,2011,20,20,22,PERMANENTE
CAQUETA,SOLANO,2011,2011,12,5,4,PERMANENTE
CAQUETA,MORELIA,2011,2011,3,3,3,PERMANENTE
CASANARE,TAMARA,2011,2011,2200,1709,1709,PERMANENTE
CASANARE,NUNCHIA,2011,2011,400,150,120,PERMANENTE
CASANARE,SACAMA,2011,2011,94,52,52,PERMANENTE
CASANARE,LA SALINA,2011,2011,85,78,70,PERMANENTE
CASANARE,MONTERREY,2011,2011,75,35,20,PERMANENTE
CASANARE,RECETOR,2011,2011,34,24,24,PERMANENTE
CASANARE,YOPAL,2011,2011,22,4,4,PERMANENTE
CASANARE,AGUAZUL,2011,2011,17,17,14,PERMANENTE
CASANARE,HATO COROZAL,2011,2011,15,6,5,PERMANENTE
CASANARE,CHAMEZA,2011,2011,13,4,3,PERMANENTE
CASANARE,SABANALARGA,2011,2011,5,3,3,PERMANENTE
CAUCA,EL TAMBO,2011,2011,6851,4504,4354,PERMANENTE
CAUCA,PIENDAMO,2011,2011,6162,5516,5599,PERMANENTE
CAUCA,CAJIBIO,2011,2011,5422,4905,3797,PERMANENTE
CAUCA,MORALES,2011,2011,5359,3975,4198,PERMANENTE
CAUCA,CALDONO,2011,2011,3924,3553,1777,PERMANENTE
CAUCA,TIMBIO,2011,2011,3727,2499,2282,PERMANENTE
CAUCA,POPAYAN,2011,2011,3361,2358,2055,PERMANENTE
CAUCA,INZA,2011,2011,3293,2440,2034,PERMANENTE
CAUCA,SUAREZ,2011,2011,3278,2139,1353,PERMANENTE
CAUCA,SANTANDER DE QUILICHAO,2011,2011,2974,1821,1408,PERMANENTE
CAUCA,BOLIVAR,2011,2011,2351,1594,885,PERMANENTE
CAUCA,PAEZ,2011,2011,2341,2050,1124,PERMANENTE
CAUCA,LA VEGA,2011,2011,2041,1529,1141,PERMANENTE
CAUCA,TORIBIO,2011,2011,1884,1272,783,PERMANENTE
CAUCA,CALOTO,2011,2011,1850,1058,602,PERMANENTE
CAUCA,CORINTO,2011,2011,1665,1159,675,PERMANENTE
CAUCA,BALBOA,2011,2011,1603,1416,1188,PERMANENTE
CAUCA,LA SIERRA,2011,2011,1447,1196,749,PERMANENTE
CAUCA,ROSAS,2011,2011,1426,1134,768,PERMANENTE
CAUCA,BUENOS AIRES,2011,2011,1414,853,597,PERMANENTE
CAUCA,ARGELIA,2011,2011,1397,1172,590,PERMANENTE
CAUCA,SUCRE,2011,2011,1359,771,357,PERMANENTE
CAUCA,PATIA,2011,2011,1305,1216,730,PERMANENTE
CAUCA,MERCADERES,2011,2011,1204,800,665,PERMANENTE
CAUCA,JAMBALO,2011,2011,1071,852,383,PERMANENTE
CAUCA,ALMAGUER,2011,2011,917,746,333,PERMANENTE
CAUCA,SOTARA,2011,2011,745,695,521,PERMANENTE
CAUCA,MIRANDA,2011,2011,505,349,205,PERMANENTE
CAUCA,TOTORO,2011,2011,399,337,217,PERMANENTE
CAUCA,PURACE,2011,2011,170,123,96,PERMANENTE
CAUCA,FLORENCIA,2011,2011,166,66,40,PERMANENTE
CAUCA,SANTA ROSA,2011,2011,128,127,127,PERMANENTE
CAUCA,SAN SEBASTIAN,2011,2011,115,5,5,PERMANENTE
CAUCA,SILVIA,2011,2011,20,10,6,PERMANENTE
CAUCA,PADILLA,2011,2011,6,6,4,PERMANENTE
CESAR,AGUSTIN CODAZZI,2011,2011,6093,5543,1109,PERMANENTE
CESAR,PUEBLO BELLO,2011,2011,5486,5018,3011,PERMANENTE
CESAR,LA PAZ,2011,2011,4246,3372,2023,PERMANENTE
CESAR,VALLEDUPAR,2011,2011,3950,3333,2000,PERMANENTE
CESAR,LA JAGUA DE IBIRICO,2011,2011,1304,985,591,PERMANENTE
CESAR,AGUACHICA,2011,2011,984,900,450,PERMANENTE
CESAR,EL COPEY,2011,2011,984,600,360,PERMANENTE
CESAR,MANAURE,2011,2011,634,550,440,PERMANENTE
CESAR,BECERRIL,2011,2011,492,450,225,PERMANENTE
CESAR,CHIRIGUANA,2011,2011,396,362,181,PERMANENTE
CESAR,PAILITAS,2011,2011,354,233,151,PERMANENTE
CESAR,GONZALEZ,2011,2011,295,270,81,PERMANENTE
CESAR,CHIMICHAGUA,2011,2011,294,269,135,PERMANENTE
CESAR,CURUMANI,2011,2011,291,200,120,PERMANENTE
CESAR,LA GLORIA,2011,2011,186,90,72,PERMANENTE
CESAR,SAN ALBERTO,2011,2011,98,90,45,PERMANENTE
CESAR,RIO DE ORO,2011,2011,55,42,21,PERMANENTE
CESAR,PELAYA,2011,2011,31,28,14,PERMANENTE
CESAR,SAN MARTIN,2011,2011,16,15,8,PERMANENTE
CHOCO,CARMEN DEL ATRATO,2011,2011,210,158,98,PERMANENTE
CUNDINAMARCA,VIOTA,2011,2011,5001,4900,5000,PERMANENTE
CUNDINAMARCA,SAN JUAN DE RIOSECO,2011,2011,2619,2305,1844,PERMANENTE
CUNDINAMARCA,QUIPILE,2011,2011,2035,1750,1150,PERMANENTE
CUNDINAMARCA,EL COLEGIO,2011,2011,1756,1457,1200,PERMANENTE
CUNDINAMARCA,VERGARA,2011,2011,1500,1210,1694,PERMANENTE
CUNDINAMARCA,LA PALMA,2011,2011,1496,1365,1638,PERMANENTE
CUNDINAMARCA,PACHO,2011,2011,1458,1263,1137,PERMANENTE
CUNDINAMARCA,SUPATA,2011,2011,1444,908,675,PERMANENTE
CUNDINAMARCA,GUAYABAL DE SIQUIMA,2011,2011,1424,1376,698,PERMANENTE
CUNDINAMARCA,LA MESA,2011,2011,1388,1278,940,PERMANENTE
CUNDINAMARCA,CACHIPAY,2011,2011,1378,1041,850,PERMANENTE
CUNDINAMARCA,CAPARRAPI,2011,2011,1316,933,933,PERMANENTE
CUNDINAMARCA,ANOLAIMA,2011,2011,1300,1168,710,PERMANENTE
CUNDINAMARCA,SASAIMA,2011,2011,1300,450,500,PERMANENTE
CUNDINAMARCA,GUADUAS,2011,2011,1280,1000,1000,PERMANENTE
CUNDINAMARCA,PAIME,2011,2011,1246,1137,1227,PERMANENTE
CUNDINAMARCA,TOPAIPI,2011,2011,1188,1065,1278,PERMANENTE
CUNDINAMARCA,CHAGUANI,2011,2011,1084,964,602,PERMANENTE
CUNDINAMARCA,LA VEGA,2011,2011,1004,905,905,PERMANENTE
CUNDINAMARCA,YACOPI,2011,2011,1000,1000,1000,PERMANENTE
CUNDINAMARCA,VIANI,2011,2011,998,166,115,PERMANENTE
CUNDINAMARCA,PULI,2011,2011,929,696,670,PERMANENTE
CUNDINAMARCA,FUSAGASUGA,2011,2011,880,800,640,PERMANENTE
CUNDINAMARCA,SAN CAYETANO,2011,2011,831,791,989,PERMANENTE
CUNDINAMARCA,NILO,2011,2011,721,70,75,PERMANENTE
CUNDINAMARCA,SILVANIA,2011,2011,686,526,34,PERMANENTE
CUNDINAMARCA,VENECIA,2011,2011,648,610,549,PERMANENTE
CUNDINAMARCA,TENA,2011,2011,604,584,286,PERMANENTE
CUNDINAMARCA,SAN FRANCISCO,2011,2011,591,515,258,PERMANENTE
CUNDINAMARCA,BITUIMA,2011,2011,564,524,340,PERMANENTE
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,2011,2011,560,490,300,PERMANENTE
CUNDINAMARCA,EL PEÑON,2011,2011,531,469,388,PERMANENTE
CUNDINAMARCA,ALBAN,2011,2011,529,488,732,PERMANENTE
CUNDINAMARCA,SAN BERNARDO,2011,2011,400,350,220,PERMANENTE
CUNDINAMARCA,TOCAIMA,2011,2011,390,370,185,PERMANENTE
CUNDINAMARCA,ARBELAEZ,2011,2011,369,156,187,PERMANENTE
CUNDINAMARCA,PANDI,2011,2011,275,235,175,PERMANENTE
CUNDINAMARCA,ANAPOIMA,2011,2011,247,245,116,PERMANENTE
CUNDINAMARCA,LA PEÑA,2011,2011,232,152,122,PERMANENTE
CUNDINAMARCA,VILLETA,2011,2011,203,80,69,PERMANENTE
CUNDINAMARCA,JERUSALEN,2011,2011,200,160,96,PERMANENTE
CUNDINAMARCA,GACHETA,2011,2011,175,55,39,PERMANENTE
CUNDINAMARCA,QUETAME,2011,2011,173,128,34,PERMANENTE
CUNDINAMARCA,GUAYABETAL,2011,2011,163,90,120,PERMANENTE
CUNDINAMARCA,MACHETA,2011,2011,155,116,139,PERMANENTE
CUNDINAMARCA,MEDINA,2011,2011,155,80,80,PERMANENTE
CUNDINAMARCA,MANTA,2011,2011,151,111,67,PERMANENTE
CUNDINAMARCA,TIBACUY,2011,2011,146,12,5,PERMANENTE
CUNDINAMARCA,QUEBRADANEGRA,2011,2011,136,125,75,PERMANENTE
CUNDINAMARCA,APULO,2011,2011,130,122,60,PERMANENTE
CUNDINAMARCA,TIBIRITA,2011,2011,107,88,120,PERMANENTE
CUNDINAMARCA,ZIPACON,2011,2011,100,100,63,PERMANENTE
CUNDINAMARCA,JUNIN,2011,2011,92,72,56,PERMANENTE
CUNDINAMARCA,BELTRAN,2011,2011,92,60,60,PERMANENTE
CUNDINAMARCA,UBALA,2011,2011,79,31,12,PERMANENTE
CUNDINAMARCA,FOMEQUE,2011,2011,75,20,26,PERMANENTE
CUNDINAMARCA,VILLAGOMEZ,2011,2011,72,20,24,PERMANENTE
CUNDINAMARCA,NOCAIMA,2011,2011,67,60,61,PERMANENTE
CUNDINAMARCA,CAQUEZA,2011,2011,65,19,39,PERMANENTE
CUNDINAMARCA,NIMAIMA,2011,2011,64,60,48,PERMANENTE
CUNDINAMARCA,GAMA,2011,2011,59,36,18,PERMANENTE
CUNDINAMARCA,GACHALA,2011,2011,57,19,29,PERMANENTE
CUNDINAMARCA,CABRERA,2011,2011,48,23,18,PERMANENTE
CUNDINAMARCA,GUTIERREZ,2011,2011,44,10,2,PERMANENTE
CUNDINAMARCA,FOSCA,2011,2011,33,22,11,PERMANENTE
CUNDINAMARCA,CHOACHI,2011,2011,27,25,30,PERMANENTE
CUNDINAMARCA,UBAQUE,2011,2011,27,5,6,PERMANENTE
CUNDINAMARCA,PASCA,2011,2011,17,14,13,PERMANENTE
CUNDINAMARCA,PARATEBUENO,2011,2011,10,2,2,PERMANENTE
HUILA,PITALITO,2011,2011,16855,9789,7831,PERMANENTE
HUILA,ACEVEDO,2011,2011,12697,7605,8517,PERMANENTE
HUILA,GARZON,2011,2011,8995,5677,6358,PERMANENTE
HUILA,LA PLATA,2011,2011,8824,5193,5816,PERMANENTE
HUILA,SAN AGUSTIN,2011,2011,5459,3172,3553,PERMANENTE
HUILA,ALGECIRAS,2011,2011,5431,3436,3849,PERMANENTE
HUILA,GIGANTE,2011,2011,4939,3364,3700,PERMANENTE
HUILA,TIMANA,2011,2011,4637,2842,3183,PERMANENTE
HUILA,SUAZA,2011,2011,4616,2656,2922,PERMANENTE
HUILA,PITAL,2011,2011,4382,2777,3138,PERMANENTE
HUILA,GUADALUPE,2011,2011,4245,2337,2571,PERMANENTE
HUILA,PALESTINA,2011,2011,4141,2494,2793,PERMANENTE
HUILA,TARQUI,2011,2011,3711,2369,2606,PERMANENTE
HUILA,NEIVA,2011,2011,3489,2290,2519,PERMANENTE
HUILA,TELLO,2011,2011,3153,2047,2313,PERMANENTE
HUILA,ISNOS,2011,2011,3147,1815,2032,PERMANENTE
HUILA,SANTA MARIA,2011,2011,3078,1847,2068,PERMANENTE
HUILA,SALADOBLANCO,2011,2011,2943,1675,1876,PERMANENTE
HUILA,OPORAPA,2011,2011,2688,1669,1869,PERMANENTE
HUILA,TERUEL,2011,2011,2623,1789,2057,PERMANENTE
HUILA,PALERMO,2011,2011,2313,1505,1656,PERMANENTE
HUILA,LA ARGENTINA,2011,2011,2237,1396,1564,PERMANENTE
HUILA,IQUIRA,2011,2011,2191,1499,1648,PERMANENTE
HUILA,NATAGA,2011,2011,1749,872,1090,PERMANENTE
HUILA,CAMPOALEGRE,2011,2011,1650,1090,1308,PERMANENTE
HUILA,COLOMBIA,2011,2011,1609,795,898,PERMANENTE
HUILA,PAICOL,2011,2011,1458,939,1033,PERMANENTE
HUILA,AGRADO,2011,2011,1037,717,803,PERMANENTE
HUILA,HOBO,2011,2011,948,631,694,PERMANENTE
HUILA,AIPE,2011,2011,929,579,724,PERMANENTE
HUILA,RIVERA,2011,2011,788,547,618,PERMANENTE
HUILA,BARAYA,2011,2011,781,490,553,PERMANENTE
HUILA,ELIAS,2011,2011,712,467,523,PERMANENTE
HUILA,TESALIA,2011,2011,624,373,410,PERMANENTE
HUILA,ALTAMIRA,2011,2011,73,52,57,PERMANENTE
LA GUAJIRA,URUMITA,2011,2011,1371,1000,500,PERMANENTE
LA GUAJIRA,VILLANUEVA,2011,2011,944,877,439,PERMANENTE
LA GUAJIRA,BARRANCAS,2011,2011,744,430,215,PERMANENTE
LA GUAJIRA,RIOHACHA,2011,2011,635,397,159,PERMANENTE
LA GUAJIRA,SAN JUAN DEL CESAR,2011,2011,517,395,158,PERMANENTE
LA GUAJIRA,LA JAGUA DEL PILAR,2011,2011,492,314,126,PERMANENTE
LA GUAJIRA,EL MOLINO,2011,2011,446,240,120,PERMANENTE
LA GUAJIRA,FONSECA,2011,2011,350,291,146,PERMANENTE
LA GUAJIRA,HATO NUEVO,2011,2011,126,103,41,PERMANENTE
LA GUAJIRA,DIBULLA,2011,2011,62,53,30,PERMANENTE
MAGDALENA,CIENAGA,2011,2011,10918,9856,7885,PERMANENTE
MAGDALENA,SANTA MARTA,2011,2011,5099,3626,2901,PERMANENTE
MAGDALENA,FUNDACION,2011,2011,2157,2145,1716,PERMANENTE
MAGDALENA,ARACATACA,2011,2011,1060,950,800,PERMANENTE
META,LEJANIAS,2011,2011,950,800,960,PERMANENTE
META,SAN LUIS DE CUBARRAL,2011,2011,720,625,865,PERMANENTE
META,MESETAS,2011,2011,700,500,250,PERMANENTE
META,EL DORADO,2011,2011,213,95,57,PERMANENTE
META,EL CASTILLO,2011,2011,206,200,120,PERMANENTE
META,SAN JUAN DE ARAMA,2011,2011,195,90,30,PERMANENTE
META,VILLAVICENCIO,2011,2011,95,80,100,PERMANENTE
META,RESTREPO,2011,2011,40,40,20,PERMANENTE
META,CUMARAL,2011,2011,36,36,36,PERMANENTE
META,ACACIAS,2011,2011,30,25,31,PERMANENTE
META,LA URIBE,2011,2011,30,20,14,PERMANENTE
META,VISTA HERMOSA,2011,2011,30,20,14,PERMANENTE
META,EL CALVARIO,2011,2011,20,20,20,PERMANENTE
META,GUAMAL,2011,2011,12,8,4,PERMANENTE
META,SAN JUANITO,2011,2011,8,8,6,PERMANENTE
META,CASTILLA LA NUEVA,2011,2011,6,1,1,PERMANENTE
META,BARRANCA DE UPIA,2011,2011,5,5,4,PERMANENTE
META,PUERTO RICO,2011,2011,5,5,3,PERMANENTE
NARIÑO,COLON,2011,2011,4447,2997,2997,PERMANENTE
NARIÑO,LA UNION,2011,2011,4035,2035,2442,PERMANENTE
NARIÑO,SAN LORENZO,2011,2011,3080,1380,1380,PERMANENTE
